scenario,sim_id,league,league_calibrated,market,side,edge_pct,odd,prob_calibrated,units,bet_won,pl_units,home_score,away_score
D20,1490,Segunda Division,0,1x2,away,37.5,2.75,0.5,0.5,true,0.875,0,1
D20,1453,Botola Pro,0,,,,,,,skip,,1,2
D20,1433,Ykkösliiga,0,1x2,home,79.52,4.2,0.4274,0.5,false,-0.5,0,1
D20,1386,Super Liga,0,,,,,,,skip,,3,0
D20,1385,Super Liga,0,,,,,,,skip,,5,0
D20,1318,Serie A,1,btts,nao,58.76,2.55,0.6226,2,false,-2,3,3
D20,1147,Serie A,1,btts,nao,59.2,2.55,0.6243,2,false,-2,3,3
D20,923,Segunda Division,0,btts,nao,28.27,2.02,0.635,0.5,true,0.51,0,1
D20,873,Ykkösliiga,0,1x2,home,68,4.2,0.4,0.5,false,-0.5,0,1
D20,823,Super Liga,0,,,,,,,skip,,5,0
D20,822,Super Liga,0,,,,,,,skip,,3,0
D20,1389,1. SNL,0,over25,over,40,1.4,1,0.5,true,0.2,3,0
D20,1356,Ekstraklasa,0,over25,under,26.87,1.73,0.7333,0.5,true,0.365,1,1
D20,1355,Ekstraklasa,0,1x2,home,70.97,4,0.4274,0.5,true,1.5,3,2
D20,1354,Ekstraklasa,0,1x2,home,23.54,1.46,0.8462,0.5,true,0.23,6,2
D20,1353,Ekstraklasa,0,,,,,,,skip,,1,0
D20,1352,Ekstraklasa,0,1x2,away,63.27,10,0.1633,0.5,false,-0.5,2,2
D20,1351,Ekstraklasa,0,,,,,,,skip,,4,0
D20,1350,Ekstraklasa,0,1x2,home,64.33,2.9,0.5667,0.5,false,-0.5,1,1
D20,1349,Ekstraklasa,0,btts,nao,31.28,1.77,0.7417,0.5,true,0.385,3,0
D20,1348,Ekstraklasa,0,,,,,,,skip,,2,1
D20,766,Championship,0,1x2,home,97.14,4.6,0.4286,0.5,true,1.8,1,0
D20,826,1. SNL,0,over25,over,40,1.4,1,0.5,true,0.2,3,0
D20,793,Ekstraklasa,0,btts,nao,24.66,1.95,0.6393,0.5,false,-0.5,1,1
D20,792,Ekstraklasa,0,,,,,,,skip,,6,2
D20,791,Ekstraklasa,0,,,,,,,skip,,1,0
D20,790,Ekstraklasa,0,1x2,away,63.64,10,0.1636,0.5,false,-0.5,2,2
D20,789,Ekstraklasa,0,1x2,draw,20.47,4.2,0.2868,0.5,false,-0.5,4,0
D20,788,Ekstraklasa,0,1x2,away,39.09,8.5,0.1636,0.5,false,-0.5,3,0
D20,787,Ekstraklasa,0,1x2,home,70.22,2.9,0.587,0.5,false,-0.5,1,1
D20,786,Ekstraklasa,0,,,,,,,skip,,2,1
D20,785,Ekstraklasa,0,1x2,home,71.43,4,0.4286,0.5,true,1.5,3,2
D20,1445,Superettan,0,,,,,,,skip,,3,1
D20,1390,Ligat ha'Al,0,1x2,home,22.58,4.75,0.2581,0.5,false,-0.5,2,2
D20,1359,Premier League,1,,,,,,,skip,,1,2
D20,1171,Ligat ha'Al,0,1x2,home,39.71,4.75,0.2941,0.5,false,-0.5,2,2
D20,881,Superettan,0,,,,,,,skip,,3,1
D20,796,Premier League,1,1x2,away,20.48,3.45,0.3492,2,true,4.9,1,2
D20,1329,Championship,0,1x2,home,96.61,4.6,0.4274,0.5,true,1.8,1,0
D20,1469,Inkasso-Deildin,0,over25,under,26.48,2.62,0.4828,0.5,true,0.81,0,0
D20,1432,Ykkösliiga,0,,,,,,,skip,,1,0
D20,1380,1. HNL,0,,,,,,,skip,,2,0
D20,1379,1. HNL,0,,,,,,,skip,,2,0
D20,1347,Veikkausliiga,0,,,,,,,skip,,3,0
D20,1346,Veikkausliiga,0,1x2,away,38.7,3.65,0.38,0.5,false,-0.5,2,0
D20,1345,Veikkausliiga,0,,,,,,,skip,,2,1
D20,1343,Veikkausliiga,0,,,,,,,skip,,0,1
D20,1169,1. HNL,0,,,,,,,skip,,2,0
D20,1168,1. HNL,0,,,,,,,skip,,2,0
D20,1471,Inkasso-Deildin,0,1x2,home,241.94,8,0.4274,0.5,false,-0.5,0,1
D20,904,Inkasso-Deildin,0,1x2,home,220,8,0.4,0.5,false,-0.5,0,1
D20,903,Inkasso-Deildin,0,,,,,,,skip,,5,3
D20,902,Inkasso-Deildin,0,,,,,,,skip,,0,0
D20,872,Ykkösliiga,0,,,,,,,skip,,1,0
D20,1470,Inkasso-Deildin,0,,,,,,,skip,,5,3
D20,784,Veikkausliiga,0,,,,,,,skip,,0,1
D20,783,Veikkausliiga,0,,,,,,,skip,,3,0
D20,782,Veikkausliiga,0,1x2,away,28.07,3.65,0.3509,0.5,false,-0.5,2,0
D20,781,Veikkausliiga,0,1x2,draw,26.18,3.85,0.3277,0.5,false,-0.5,2,1
D20,1468,Tweede Divisie,0,1x2,home,65,3.85,0.4286,0.5,true,1.425,3,2
D20,1467,Tweede Divisie,0,,,,,,,skip,,2,3
D20,1466,Tweede Divisie,0,over25,over,23,1.23,1,0.5,true,0.115,4,1
D20,1465,Tweede Divisie,0,,,,,,,skip,,2,4
D20,1464,Tweede Divisie,0,,,,,,,skip,,2,2
D20,1463,Tweede Divisie,0,1x2,home,111.54,2.5,0.8462,0.5,false,-0.5,1,2
D20,1462,Tweede Divisie,0,1x2,home,23.54,1.46,0.8462,0.5,true,0.23,7,0
D20,1461,Tweede Divisie,0,1x2,home,97.15,2.33,0.8462,0.5,true,0.665,5,4
D20,1460,Tweede Divisie,0,1x2,away,31.25,1.75,0.75,0.5,true,0.375,1,2
D20,901,Tweede Divisie,0,1x2,away,31.25,1.75,0.75,0.5,true,0.375,1,2
D20,900,Tweede Divisie,0,1x2,home,84.55,3.85,0.4793,0.5,true,1.425,3,2
D20,899,Tweede Divisie,0,,,,,,,skip,,2,3
D20,898,Tweede Divisie,0,over25,over,23,1.23,1,0.5,true,0.115,4,1
D20,897,Tweede Divisie,0,,,,,,,skip,,2,4
D20,896,Tweede Divisie,0,,,,,,,skip,,2,2
D20,895,Tweede Divisie,0,1x2,home,89.19,2.5,0.7568,0.5,false,-0.5,1,2
D20,894,Tweede Divisie,0,,,,,,,skip,,7,0
D20,893,Tweede Divisie,0,1x2,home,76.32,2.33,0.7568,0.5,true,0.665,5,4
D20,1763,Super Liga,0,,,,,,,skip,,5,0
D20,1446,Superettan,0,,,,,,,skip,,1,0
D20,1443,Superettan,0,,,,,,,skip,,1,0
D20,1441,Allsvenskan Women,0,1x2,home,27.78,2.5,0.5111,0.5,false,-0.5,0,3
D20,1440,Allsvenskan Women,0,1x2,home,124.4,5.25,0.4274,0.5,false,-0.5,0,1
D20,1431,Ykkösliiga,0,btts,nao,43.23,1.84,0.7784,0.5,true,0.42,0,1
D20,1412,Premier League,1,btts,nao,26.14,1.7,0.742,2,true,1.4,0,1
D20,1411,Premier League,1,btts,nao,23.31,1.72,0.7169,2,true,1.44,0,0
D20,1410,Premier League,1,btts,nao,25.45,1.67,0.7512,2,true,1.34,0,0
D20,1409,Premier League,1,,,,,,,skip,,1,0
D20,1407,Premier League,1,1x2,draw,32.79,6.75,0.1967,2,false,-2,0,2
D20,1406,Premier League,1,btts,nao,28.06,1.65,0.7761,2,false,-2,2,2
D20,1405,Premier League,1,,,,,,,skip,,0,1
D20,1382,Primera Division,1,,,,,,,skip,,1,2
D20,1344,Allsvenskan,0,,,,,,,skip,,2,0
D20,1341,Allsvenskan,0,1x2,away,61.5,4.25,0.38,0.5,false,-0.5,2,1
D20,880,Superettan,0,,,,,,,skip,,1,0
D20,879,Superettan,0,,,,,,,skip,,1,0
D20,877,Allsvenskan Women,0,1x2,home,110,5.25,0.4,0.5,false,-0.5,0,1
D20,876,Allsvenskan Women,0,,,,,,,skip,,0,3
D20,871,Ykkösliiga,0,btts,nao,44.35,1.84,0.7845,0.5,true,0.42,0,1
D20,852,Premier League,1,btts,nao,25.83,1.67,0.7535,2,true,1.34,0,0
D20,851,Premier League,1,,,,,,,skip,,1,0
D20,850,Premier League,1,1x2,draw,54.52,6.75,0.2289,2,false,-2,0,2
D20,849,Premier League,1,btts,nao,26.46,1.65,0.7664,2,false,-2,2,2
D20,848,Premier League,1,,,,,,,skip,,0,1
D20,847,Premier League,1,btts,nao,25.09,1.7,0.7358,2,true,1.4,0,1
D20,846,Premier League,1,btts,nao,22.93,1.72,0.7147,2,true,1.44,0,0
D20,819,Primera Division,1,,,,,,,skip,,1,2
D20,779,Allsvenskan,0,,,,,,,skip,,2,0
D20,778,Allsvenskan,0,1x2,away,49.12,4.25,0.3509,0.5,false,-0.5,2,1
D20,1358,Premier League,1,,,,,,,skip,,0,0
D20,795,Premier League,1,,,,,,,skip,,0,0
D20,1777,Elitedivisionen Women,0,1x2,away,108.7,6,0.3478,0.5,false,-0.5,1,0
D20,1438,Allsvenskan Women,0,,,,,,,skip,,4,2
D20,1419,First Division,0,over25,over,22.5,1.47,0.8333,0.5,true,0.235,2,4
D20,1372,Fortuna Liga,0,1x2,home,81.65,4.25,0.4274,0.5,false,-0.5,0,3
D20,1371,Fortuna Liga,0,1x2,home,30.33,2.3,0.5667,0.5,true,0.65,1,0
D20,1370,Fortuna Liga,0,,,,,,,skip,,0,2
D20,1369,Fortuna Liga,0,,,,,,,skip,,4,0
D20,1340,Super League,1,1x2,home,23.95,2.9,0.4274,2,true,3.8,2,0
D20,875,Allsvenskan Women,0,,,,,,,skip,,4,2
D20,859,First Division,0,1x2,away,21.5,1.62,0.75,0.5,true,0.31,2,4
D20,809,Fortuna Liga,0,,,,,,,skip,,4,0
D20,808,Fortuna Liga,0,1x2,home,82.14,4.25,0.4286,0.5,false,-0.5,0,3
D20,807,Fortuna Liga,0,1x2,home,35,2.3,0.587,0.5,true,0.65,1,0
D20,806,Fortuna Liga,0,,,,,,,skip,,0,2
D20,777,Super League,1,1x2,home,24.29,2.9,0.4286,2,true,3.8,2,0
D20,1339,Super League,1,1x2,away,38,4.6,0.3,2,true,7.2,1,2
D20,776,Super League,1,,,,,,,skip,,1,2
D20,1480,League One,0,,,,,,,skip,,1,1
D20,1479,League One,0,,,,,,,skip,,0,0
D20,913,League One,0,over25,over,26.26,2.28,0.5538,0.5,false,-0.5,1,1
D20,912,League One,0,,,,,,,skip,,0,0
D20,1478,League One,0,,,,,,,skip,,1,1
D20,1477,League One,0,over25,over,22.16,2.07,0.5902,0.5,false,-0.5,1,0
D20,1442,Superettan,0,1x2,home,23.95,2.9,0.4274,0.5,true,0.95,2,1
D20,1439,Allsvenskan Women,0,1x2,home,83.79,4.3,0.4274,0.5,false,-0.5,2,2
D20,1342,Veikkausliiga,0,1x2,draw,38.78,4,0.3469,0.5,false,-0.5,2,1
D20,1338,Super League,1,1x2,away,66.96,4.8,0.3478,2,false,-2,1,1
D20,911,League One,0,,,,,,,skip,,1,1
D20,910,League One,0,1x2,away,24.69,3.15,0.3958,0.5,false,-0.5,1,0
D20,878,Superettan,0,,,,,,,skip,,2,1
D20,874,Allsvenskan Women,0,1x2,home,84.29,4.3,0.4286,0.5,false,-0.5,2,2
D20,780,Veikkausliiga,0,1x2,draw,31.09,4,0.3277,0.5,false,-0.5,2,1
D20,775,Super League,1,1x2,away,67.62,4.8,0.3492,2,false,-2,1,1
D20,1452,K League 2,0,,,,,,,skip,,2,3
D20,1364,J-League,1,,,,,,,skip,,1,0
D20,1357,Premier League,1,,,,,,,skip,,1,1
D20,888,K League 2,0,,,,,,,skip,,2,3
D20,801,J-League,1,,,,,,,skip,,1,0
D20,794,Premier League,1,,,,,,,skip,,1,1
D20,1363,J-League,1,1x2,draw,45.71,4.2,0.3469,2,false,-2,4,2
D20,800,J-League,1,1x2,draw,37.65,4.2,0.3277,2,false,-2,4,2
D20,843,Liga 1,0,btts,nao,24.98,1.97,0.6344,0.5,false,-0.5,1,1
D20,830,Ligat ha'Al,0,btts,nao,36.21,2.25,0.6054,0.5,false,-0.5,2,5
D20,829,Ligat ha'Al,0,btts,nao,38.85,2.43,0.5714,0.5,false,-0.5,1,1
D20,828,Ligat ha'Al,0,,,,,,,skip,,2,2
D20,817,1. HNL,0,,,,,,,skip,,2,0
D20,815,1. HNL,0,,,,,,,skip,,2,0
D20,814,1. HNL,0,,,,,,,skip,,0,0
D20,729,Premier League,1,,,,,,,skip,,0,3
D20,727,Premier League,1,btts,nao,32.15,1.49,0.8869,2,true,0.98,3,0
D20,726,Premier League,1,,,,,,,skip,,0,0
D20,723,Premier League,1,,,,,,,skip,,2,2
D20,1362,J-League,1,btts,nao,26.94,1.9,0.6681,2,true,1.8,1,0
D20,799,J-League,1,btts,nao,27.39,1.9,0.6705,2,true,1.8,1,0
D20,1408,A-League,0,,,,,,,skip,,1,0
D20,845,A-League,0,1x2,away,21.05,3.45,0.3509,0.5,false,-0.5,1,0
D20,1451,K League 2,0,1x2,home,60.28,3.75,0.4274,0.5,true,1.375,3,2
D20,1450,K League 2,0,,,,,,,skip,,0,1
D20,887,K League 2,0,1x2,home,50,3.75,0.4,0.5,true,1.375,3,2
D20,886,K League 2,0,,,,,,,skip,,0,1
D20,1361,J-League,1,btts,sim,22.04,2.05,0.5953,2,false,-2,0,1
D20,1360,J-League,1,1x2,away,39.13,4,0.3478,2,false,-2,4,2
D20,798,J-League,1,1x2,away,39.68,4,0.3492,2,false,-2,4,2
D20,797,J-League,1,1x2,home,24.78,4.1,0.3043,2,false,-2,0,1
D20,1778,Brasileiro Women,0,,,,,,,skip,,0,1
D20,1421,USL Championship,1,btts,nao,27.44,2,0.6372,2,true,2,2,0
D20,860,USL Championship,1,btts,nao,26.16,2,0.6308,2,true,2,2,0
D20,1488,Liga Pro Serie B,0,over25,over,29.31,2.5,0.5172,0.5,false,-0.5,0,0
D20,1486,Primera B,0,1x2,away,47.5,2.95,0.5,0.5,true,0.975,0,2
D20,1427,NWSL,0,1x2,draw,24.9,3.6,0.3469,0.5,false,-0.5,1,2
D20,1413,Liga Pro,0,1x2,away,71.43,10.5,0.1633,0.5,true,4.75,2,3
D20,1401,Primera Division,1,1x2,home,28.23,3,0.4274,2,false,-2,1,1
D20,921,Liga Pro Serie B,0,over25,over,38.44,2.5,0.5538,0.5,false,-0.5,0,0
D20,919,Primera B,0,,,,,,,skip,,0,2
D20,866,NWSL,0,1x2,away,22.81,3.5,0.3509,0.5,true,1.25,1,2
D20,853,Liga Pro,0,1x2,away,71.82,10.5,0.1636,0.5,true,4.75,2,3
D20,842,Liga 1,0,,,,,,,skip,,1,1
D20,839,Primera Division,1,1x2,home,28.57,3,0.4286,2,false,-2,1,1
D20,818,1. HNL,0,,,,,,,skip,,6,3
D20,816,1. HNL,0,over25,under,23.23,1.78,0.6923,0.5,true,0.39,2,0
D20,1316,Copa Argentina,0,over25,over,25.69,2.43,0.5172,0.5,false,-0.5,0,2
D20,753,Copa Argentina,0,over25,over,34.56,2.43,0.5538,0.5,false,-0.5,0,2
D20,709,Primera Division,1,,,,,,,skip,,0,0
D20,1270,Primera Division,1,,,,,,,skip,,0,0
D20,707,Serie B,0,1x2,away,61.4,4.6,0.3509,0.5,false,-0.5,1,0
D20,1267,Serie B,0,1x2,away,60,4.6,0.3478,0.5,false,-0.5,1,0
D20,1314,Liga Pro Serie B,0,,,,,,,skip,,2,1
D20,754,Liga Pro Serie B,0,,,,,,,skip,,2,1
D20,1268,Division 1,0,,,,,,,skip,,0,1
D20,1161,Division 1,0,,,,,,,skip,,0,1
D20,1317,Segunda Division,0,,,,,,,skip,,0,1
D20,756,Segunda Division,0,,,,,,,skip,,0,1
D20,1295,Botola Pro,0,,,,,,,skip,,3,1
D20,718,Primera Division,1,1x2,home,52.14,3.55,0.4286,2,false,-2,1,1
D20,1281,Primera Division,1,1x2,home,51.73,3.55,0.4274,2,false,-2,1,1
D20,1308,Inkasso-Deildin,0,1x2,away,40,2.8,0.5,0.5,false,-0.5,4,3
D20,1307,Inkasso-Deildin,0,,,,,,,skip,,0,0
D20,1306,Inkasso-Deildin,0,,,,,,,skip,,3,1
D20,747,Inkasso-Deildin,0,,,,,,,skip,,0,0
D20,746,Inkasso-Deildin,0,1x2,home,31.82,2.75,0.4793,0.5,true,0.875,3,1
D20,735,Pepsideild,0,,,,,,,skip,,6,3
D20,734,Pepsideild,0,,,,,,,skip,,0,1
D20,733,Pepsideild,0,1x2,away,55.45,9.5,0.1636,0.5,false,-0.5,5,0
D20,1293,Pepsideild,0,,,,,,,skip,,6,3
D20,1292,Pepsideild,0,,,,,,,skip,,0,1
D20,1291,Pepsideild,0,1x2,away,25,9.5,0.1316,0.5,false,-0.5,5,0
D20,748,Inkasso-Deildin,0,,,,,,,skip,,4,3
D20,1760,Primera Division,1,1x2,home,28.23,3,0.4274,2,false,-2,1,1
D20,1301,Premier Division,0,1x2,home,28.23,3,0.4274,0.5,false,-0.5,1,1
D20,1299,Premier Division,0,,,,,,,skip,,1,2
D20,740,Premier Division,0,1x2,away,47.27,9,0.1636,0.5,true,4,1,2
D20,739,Premier Division,0,1x2,home,43.8,3,0.4793,0.5,false,-0.5,1,1
D20,712,Coupe de France,0,1x2,away,113.02,6.1,0.3492,0.5,false,-0.5,3,1
D20,1276,Coupe de France,0,1x2,away,112.17,6.1,0.3478,0.5,false,-0.5,3,1
D20,1298,Premier Division,0,1x2,away,30.61,8,0.1633,0.5,false,-0.5,2,1
D20,1297,Premier Division,0,,,,,,,skip,,0,0
D20,1296,Premier Division,0,,,,,,,skip,,2,4
D20,738,Premier Division,0,,,,,,,skip,,0,0
D20,737,Premier Division,0,1x2,away,30.91,8,0.1636,0.5,false,-0.5,2,1
D20,736,Premier Division,0,,,,,,,skip,,2,4
D20,1255,Serie A,1,over25,under,54,2.1,0.7333,2,true,2.2,1,1
D20,1144,Serie A,1,over25,under,45.38,2.1,0.6923,2,true,2.2,1,1
D20,1315,Segunda Division,0,,,,,,,skip,,0,0
D20,1294,Botola Pro,0,,,,,,,skip,,0,1
D20,755,Segunda Division,0,,,,,,,skip,,0,0
D20,732,Pepsideild,0,over25,under,24.95,2.8,0.4462,0.5,true,0.9,1,0
D20,731,Pepsideild,0,over25,under,28.52,2.88,0.4462,0.5,true,0.94,0,1
D20,714,1. SNL,0,1x2,home,102.5,3.45,0.587,0.5,true,1.225,3,2
D20,713,1. SNL,0,1x2,away,36,1.36,1,0.5,true,0.18,0,4
D20,711,Super Liga,0,1x2,away,194.55,18,0.1636,0.5,true,8.5,1,2
D20,708,Serie B,0,,,,,,,skip,,0,0
D20,1275,1. SNL,0,1x2,home,95.5,3.45,0.5667,0.5,true,1.225,3,2
D20,1274,Super Liga,0,1x2,away,136.84,18,0.1316,0.5,true,8.5,1,2
D20,1273,1. SNL,0,1x2,away,36,1.36,1,0.5,true,0.18,0,4
D20,1266,Serie B,0,over25,under,23.2,1.68,0.7333,0.5,true,0.34,0,0
D20,1290,Pepsideild,0,,,,,,,skip,,1,0
D20,1289,Pepsideild,0,,,,,,,skip,,0,1
D20,1277,Liga 1,0,,,,,,,skip,,1,1
D20,1164,Liga 1,0,,,,,,,skip,,1,1
D20,704,Allsvenskan,0,,,,,,,skip,,1,2
D20,1264,Allsvenskan,0,,,,,,,skip,,1,2
D20,1286,Premier League,1,over25,under,64,1.64,1,2,true,1.28,0,1
D20,1271,1. HNL,0,,,,,,,skip,,6,3
D20,1163,1. HNL,0,,,,,,,skip,,6,3
D20,728,Allsvenskan Women,0,1x2,home,42.63,2.43,0.587,0.5,false,-0.5,0,1
D20,719,First Division,0,,,,,,,skip,,5,0
D20,705,Veikkausliiga,0,1x2,home,46,3.65,0.4,0.5,true,1.325,2,1
D20,1282,First Division,0,,,,,,,skip,,5,0
D20,1261,Veikkausliiga,0,1x2,home,56.01,3.65,0.4274,0.5,true,1.325,2,1
D20,1287,Allsvenskan Women,0,1x2,home,37.7,2.43,0.5667,0.5,false,-0.5,0,1
D20,721,Ykkösliiga,0,over25,under,52.31,2.2,0.6923,0.5,true,0.6,0,1
D20,720,Ykkösliiga,0,btts,nao,42.54,2.08,0.6853,0.5,true,0.54,0,2
D20,1284,Ykkösliiga,0,over25,under,61.33,2.2,0.7333,0.5,true,0.6,0,1
D20,1283,Ykkösliiga,0,over25,under,48.13,2.02,0.7333,0.5,true,0.51,0,2
D20,1304,First League,0,1x2,draw,63.06,4.7,0.3469,0.5,true,1.85,1,1
D20,1303,First League,0,1x2,away,74.8,4.6,0.38,0.5,false,-0.5,3,0
D20,1302,First League,0,btts,nao,57.48,1.97,0.7994,0.5,true,0.485,3,0
D20,745,First League,0,1x2,draw,54.03,4.7,0.3277,0.5,true,1.85,1,1
D20,743,First League,0,1x2,away,82.08,4.6,0.3958,0.5,false,-0.5,3,0
D20,742,First League,0,btts,nao,57.7,1.97,0.8005,0.5,true,0.485,3,0
D20,710,Super Liga,0,btts,nao,36.7,1.83,0.747,0.5,true,0.415,0,0
D20,1272,Super Liga,0,btts,nao,35.64,1.83,0.7412,0.5,true,0.415,0,0
D20,717,1. Division,0,btts,nao,71.82,2.2,0.781,0.5,false,-0.5,5,2
D20,716,1. Division,0,,,,,,,skip,,3,4
D20,715,1. Division,0,,,,,,,skip,,2,0
D20,1280,1. Division,0,btts,nao,71.67,2.2,0.7803,0.5,false,-0.5,5,2
D20,1279,1. Division,0,,,,,,,skip,,3,4
D20,1278,1. Division,0,,,,,,,skip,,2,0
D20,725,Premier League,1,btts,nao,31.65,1.48,0.8895,2,false,-2,2,1
D20,724,Premier League,1,over25,under,64,1.64,1,2,true,1.28,0,1
D20,722,Premier League,1,1x2,away,39.68,4,0.3492,2,false,-2,2,2
D20,1285,Premier League,1,btts,nao,31.02,1.48,0.8853,2,false,-2,2,1
D20,1269,1. HNL,0,over25,under,30.53,1.78,0.7333,0.5,true,0.39,2,0
D20,1162,1. HNL,0,over25,under,23.23,1.78,0.6923,0.5,true,0.39,2,0
D20,1250,Premier League,1,1x2,away,39.13,4,0.3478,2,false,-2,2,2
E,1692,K League 2,0,,,,,,,skip,,0,1
E,1691,K League 2,0,,,,,,,skip,,3,2
E,1119,K League 2,0,,,,,,,skip,,0,1
E,1118,K League 2,0,,,,,,,skip,,3,2
E,1835,Major League Soccer,1,over25,under,61.33,2.2,0.7333,2,true,2.4,1,0
E,1682,Liga MX,0,,,,,,,skip,,1,2
E,1672,Major League Soccer,1,btts,nao,36.46,2.3,0.5933,2,true,2.6,1,0
E,1185,Liga MX,0,,,,,,,skip,,1,2
E,1102,Major League Soccer,1,btts,nao,36.25,2.3,0.5924,2,true,2.6,1,0
E,1570,Serie B,0,,,,,,,skip,,1,1
E,1002,Serie B,0,,,,,,,skip,,1,1
E,1709,Primera B,0,,,,,,,skip,,2,1
E,1136,Primera B,0,,,,,,,skip,,2,1
E,1547,Serie A,1,btts,nao,8.97,1.91,0.5705,2,true,1.82,0,3
E,982,Serie A,1,1x2,draw,11.43,3.4,0.3277,2,false,-2,0,3
E,1600,Liga Pro,0,,,,,,,skip,,1,2
E,1034,Liga Pro,0,,,,,,,skip,,1,2
E,1627,NWSL,0,,,,,,,skip,,0,1
E,1524,Major League Soccer,1,over25,over,11.67,1.34,0.8333,2,true,0.68,6,4
E,959,Major League Soccer,1,1x2,draw,16.75,5.1,0.2289,2,false,-2,6,4
E,1058,NWSL,0,,,,,,,skip,,0,1
E,1661,Serie C,0,,,,,,,skip,,2,1
E,1595,Primera Division,1,,,,,,,skip,,1,2
E,1591,Primera B Nacional,1,1x2,away,20,4,0.3,2,true,6,0,1
E,1568,Serie B,0,,,,,,,skip,,0,2
E,1179,Serie B,0,,,,,,,skip,,0,2
E,1092,Serie C,0,,,,,,,skip,,2,1
E,1030,Primera Division,1,1x2,home,15.04,2.4,0.4793,2,false,-2,1,2
E,1026,Primera B Nacional,1,,,,,,,skip,,0,1
E,1590,Primera B Nacional,1,over25,over,26.19,2.65,0.4762,2,false,-2,1,1
E,1576,Primera Division,1,1x2,home,47.46,3.45,0.4274,2,false,-2,0,2
E,1567,Serie B,0,,,,,,,skip,,1,2
E,1545,Serie A,1,1x2,away,73.91,5,0.3478,2,false,-2,1,0
E,1012,Primera Division,1,1x2,home,19.4,3.45,0.3461,2,false,-2,0,2
E,1001,Serie B,0,,,,,,,skip,,1,2
E,981,Serie A,1,1x2,away,74.6,5,0.3492,2,false,-2,1,0
E,1663,Premier League,1,1x2,away,122.61,6.4,0.3478,2,false,-2,3,0
E,1660,Serie C,0,,,,,,,skip,,0,0
E,1625,Primera Division,1,1x2,home,12.44,2.2,0.5111,2,false,-2,1,1
E,1624,Primera Division,1,1x2,home,11.98,2.62,0.4274,2,false,-2,0,1
E,1623,NWSL,0,,,,,,,skip,,0,1
E,1589,Primera B Nacional,1,1x2,draw,11.02,3.2,0.3469,2,true,4.4,1,1
E,1523,Major League Soccer,1,1x2,draw,56.12,4.5,0.3469,2,false,-2,2,0
E,958,Major League Soccer,1,1x2,draw,47.48,4.5,0.3277,2,false,-2,2,0
E,1094,Premier League,1,1x2,away,123.49,6.4,0.3492,2,false,-2,3,0
E,1091,Serie C,0,,,,,,,skip,,0,0
E,1060,Primera Division,1,over25,over,12.5,2.25,0.5,2,false,-2,1,1
E,1059,Primera Division,1,over25,over,7.5,2.15,0.5,2,false,-2,0,1
E,1057,NWSL,0,,,,,,,skip,,0,1
E,1025,Primera B Nacional,1,,,,,,,skip,,1,1
E,1000,Serie B,0,,,,,,,skip,,0,2
E,1669,Segunda Division,0,,,,,,,skip,,1,0
E,1613,Primera Division,1,btts,nao,6.76,1.7,0.628,2,false,-2,1,1
E,1599,Liga Pro,0,,,,,,,skip,,2,0
E,1100,Segunda Division,0,,,,,,,skip,,1,0
E,1048,Primera Division,1,over25,over,6.94,2.02,0.5294,2,false,-2,1,1
E,1033,Liga Pro,0,,,,,,,skip,,2,0
E,1572,Division 1,0,,,,,,,skip,,1,2
E,1571,Division 1,0,,,,,,,skip,,2,0
E,1569,Division 1,0,,,,,,,skip,,2,1
E,1182,Division 1,0,,,,,,,skip,,1,2
E,1181,Division 1,0,,,,,,,skip,,2,0
E,1180,Division 1,0,,,,,,,skip,,2,1
E,1024,Primera B Nacional,1,over25,over,32.5,2.65,0.5,2,false,-2,1,1
E,1659,Serie C,0,,,,,,,skip,,1,0
E,1658,Serie C,0,,,,,,,skip,,0,0
E,1657,Serie C,0,,,,,,,skip,,1,2
E,1588,Primera B Nacional,1,over25,over,33.33,2.8,0.4762,2,true,3.6,4,0
E,1566,Serie B,0,,,,,,,skip,,4,2
E,1090,Serie C,0,,,,,,,skip,,0,0
E,1089,Serie C,0,,,,,,,skip,,1,2
E,1088,Serie C,0,,,,,,,skip,,1,0
E,1023,Primera B Nacional,1,over25,over,40,2.8,0.5,2,true,3.6,4,0
E,999,Serie B,0,,,,,,,skip,,4,2
E,1667,Primera B,0,,,,,,,skip,,0,2
E,1594,Primera Division,1,1x2,draw,10,3.3,0.3333,2,false,-2,4,1
E,1587,Primera B Nacional,1,1x2,away,122.61,6.4,0.3478,2,false,-2,1,0
E,1586,Primera B Nacional,1,1x2,away,13.04,3.25,0.3478,2,false,-2,1,0
E,1585,Primera B Nacional,1,over25,over,26.19,2.65,0.4762,2,true,3.3,1,2
E,1584,Primera B Nacional,1,1x2,away,39.13,4,0.3478,2,false,-2,0,0
E,1564,Serie B,0,,,,,,,skip,,0,1
E,1546,Serie A,1,btts,nao,7.9,1.97,0.5477,2,false,-2,1,2
E,1544,Serie A,1,1x2,away,38.78,8.5,0.1633,2,false,-2,2,1
E,1510,La Liga,1,1x2,home,105.62,2.43,0.8462,2,true,2.86,5,1
E,946,La Liga,1,1x2,home,83.89,2.43,0.7568,2,true,2.86,5,1
E,1097,Primera B,0,,,,,,,skip,,0,2
E,1029,Primera Division,1,1x2,home,15.11,2.43,0.4737,2,true,2.86,4,1
E,1022,Primera B Nacional,1,btts,nao,6.31,1.56,0.6815,2,true,1.12,1,0
